customer_address_id,customer_id,address
570,564732,Perumahan Veteran No. 291
571,1891962,Perumahan Melati No. 197
572,1891962,"Gatot Subroto Street No. F, Block 4"
573,1635202,"Veteran Avenue, Apt 430"
574,1881967,Kompleks Pine Blok F No. 2
575,23724,"Willow Avenue, Apt 117"
576,23724,Kompleks Pine Blok G No. 12
577,1845352,"Jl. Mangga No. 64, RT 3/RW 2"
578,1845352,Kompleks Diponegoro Blok G No. 46
579,1264758,"Melati Avenue, Apt 185"
580,1891491,"Jl. Merdeka No. 79, RT 15/RW 6"
581,1040468,"Jl. Diponegoro No. 23, RT 6/RW 7"
582,1040468,"Maple Avenue, Apt 53"
583,1925353,"Jl. Oak No. 142, RT 3/RW 10"
584,1570338,"Merdeka Avenue, Apt 150"
585,1570338,"Pine Avenue, Apt 399"
586,508333,Perumahan Veteran No. 293
587,1561193,"Imam Bonjol Avenue, Apt 72"
588,1988664,Kompleks Pahlawan Blok H No. 10
589,1988664,"Jl. Imam Bonjol No. 112, RT 9/RW 7"
590,1593235,"Gatot Subroto Avenue, Apt 185"
591,1593235,Kompleks Veteran Blok H No. 39
592,1364700,"Ahmad Yani Avenue, Apt 70"
593,1459055,"Jl. Pine No. 86, RT 20/RW 7"
594,1459055,Kompleks Cedar Blok F No. 28
595,161849,Kompleks Melati Blok D No. 31
596,1073868,"Pine Street No. F, Block 19"
597,1073868,"Veteran Avenue, Apt 167"
598,653218,Kompleks Pine Blok F No. 8
599,653218,Perumahan Kartini No. 304
600,713617,Perumahan Merdeka No. 488
601,1026289,"Cedar Street No. E, Block 45"
602,1026289,"Jl. Maple No. 173, RT 16/RW 3"
603,5030,"Pahlawan Street No. C, Block 46"
604,5030,"Pine Avenue, Apt 38"
605,717636,Perumahan Willow No. 299
606,717636,"Maple Avenue, Apt 279"
607,1017279,Kompleks Gatot Subroto Blok B No. 50
608,1211832,Kompleks Imam Bonjol Blok A No. 37
609,885798,Kompleks Maple Blok B No. 1
610,885798,"Jl. Pahlawan No. 57, RT 17/RW 9"
611,623188,"Oak Avenue, Apt 201"
612,988190,Perumahan Diponegoro No. 177
613,988190,"Jl. Willow No. 27, RT 10/RW 7"
614,178794,"Jl. Diponegoro No. 90, RT 10/RW 6"
615,1786806,"Willow Street No. F, Block 31"
616,1786806,"Jl. Cedar No. 185, RT 15/RW 6"
617,185818,Kompleks Sudirman Blok B No. 2
618,446214,"Jl. Imam Bonjol No. 190, RT 8/RW 9"
619,446214,"Imam Bonjol Street No. F, Block 36"
620,295259,"Veteran Avenue, Apt 409"
621,295259,"Imam Bonjol Avenue, Apt 96"
622,1741526,"Merdeka Avenue, Apt 378"
623,1741526,Perumahan Kartini No. 231
624,314763,"Merdeka Avenue, Apt 361"
625,314763,"Kartini Street No. E, Block 49"
626,1018986,Perumahan Ahmad Yani No. 410
627,260498,Kompleks Melati Blok D No. 30
628,739278,Kompleks Willow Blok F No. 39
629,642620,Perumahan Pine No. 301
630,642620,"Jl. Oak No. 91, RT 15/RW 10"
631,1757071,Kompleks Gatot Subroto Blok C No. 21
632,1692602,"Mangga Street No. B, Block 12"
633,854734,"Pine Street No. G, Block 39"
634,854734,"Pine Street No. G, Block 12"
635,1338786,Perumahan Imam Bonjol No. 285
636,1338786,"Willow Street No. E, Block 9"
637,314682,Kompleks Cedar Blok A No. 23
638,1092829,"Diponegoro Avenue, Apt 100"
639,1489482,Perumahan Willow No. 210
640,1489482,"Maple Avenue, Apt 364"
641,1546326,"Imam Bonjol Avenue, Apt 43"
642,1546326,Perumahan Merdeka No. 408
643,300393,Kompleks Sudirman Blok E No. 15
644,954378,"Cedar Street No. H, Block 36"
645,954378,Perumahan Ahmad Yani No. 294
646,534026,Kompleks Oak Blok A No. 49
647,140909,Perumahan Kartini No. 218
648,140909,"Jl. Veteran No. 77, RT 2/RW 8"
649,1357,Kompleks Gatot Subroto Blok H No. 8
650,1357,"Kartini Street No. F, Block 46"
651,735777,"Diponegoro Street No. D, Block 14"
652,735777,"Jl. Oak No. 137, RT 9/RW 10"
653,1027503,Kompleks Mangga Blok E No. 37
654,192645,Perumahan Ahmad Yani No. 70
655,192645,"Sudirman Avenue, Apt 142"
656,1371182,"Veteran Street No. C, Block 46"
657,154416,"Pine Street No. H, Block 10"
658,154416,Perumahan Pahlawan No. 322
659,1730596,"Cedar Avenue, Apt 39"
660,1730596,"Jl. Pine No. 132, RT 9/RW 6"
661,217237,"Melati Avenue, Apt 298"
662,217237,"Jl. Gatot Subroto No. 188, RT 15/RW 6"
663,1969543,Perumahan Pine No. 112
664,1197872,"Willow Street No. E, Block 21"
665,1197872,Kompleks Melati Blok C No. 37
666,823000,Kompleks Sudirman Blok A No. 7
667,823000,"Merdeka Avenue, Apt 64"
668,201701,"Cedar Avenue, Apt 1"
669,1941211,"Diponegoro Street No. E, Block 11"
670,1941211,Kompleks Gatot Subroto Blok F No. 17
671,1097469,Kompleks Imam Bonjol Blok A No. 26
672,354308,"Maple Street No. B, Block 46"
673,354308,"Jl. Merdeka No. 55, RT 16/RW 2"
674,75188,Perumahan Veteran No. 266
675,177727,"Jl. Merdeka No. 179, RT 11/RW 2"
676,177727,"Diponegoro Avenue, Apt 245"
677,289736,"Pine Street No. B, Block 47"
678,1101504,"Jl. Melati No. 95, RT 10/RW 3"
679,1787940,"Diponegoro Street No. B, Block 34"
680,1787940,Perumahan Merdeka No. 313
681,333078,"Oak Avenue, Apt 370"
682,1281622,"Maple Street No. H, Block 14"
683,1480879,"Jl. Diponegoro No. 193, RT 4/RW 10"
684,1103309,Kompleks Maple Blok F No. 9
685,1103309,"Pahlawan Street No. B, Block 16"
686,733124,"Jl. Mangga No. 53, RT 17/RW 10"
687,733124,Perumahan Kartini No. 383
688,849156,Kompleks Sudirman Blok D No. 32
689,849156,"Ahmad Yani Avenue, Apt 124"
690,960048,Perumahan Gatot Subroto No. 271
691,960048,"Jl. Oak No. 82, RT 5/RW 7"
692,1030633,Kompleks Imam Bonjol Blok H No. 50
693,1030633,"Jl. Merdeka No. 151, RT 3/RW 1"
694,1782717,"Sudirman Street No. A, Block 26"
695,1782717,Perumahan Mangga No. 322
696,542941,"Pine Avenue, Apt 43"
697,542941,Perumahan Diponegoro No. 143
698,1641112,Kompleks Gatot Subroto Blok D No. 10
699,1264262,"Gatot Subroto Avenue, Apt 159"
700,1264262,"Veteran Avenue, Apt 30"
701,1600991,"Jl. Maple No. 30, RT 15/RW 10"
702,438840,Kompleks Imam Bonjol Blok B No. 1
703,979010,"Jl. Imam Bonjol No. 128, RT 12/RW 9"
704,766011,"Oak Street No. C, Block 48"
705,766011,Kompleks Ahmad Yani Blok A No. 22
706,411967,Kompleks Gatot Subroto Blok E No. 46
707,411967,Perumahan Gatot Subroto No. 255
708,50489,Perumahan Oak No. 29
709,50489,"Imam Bonjol Avenue, Apt 189"
710,1318431,Kompleks Ahmad Yani Blok B No. 15
711,531976,"Jl. Merdeka No. 63, RT 2/RW 8"
712,1760272,"Diponegoro Avenue, Apt 92"
713,1760272,"Jl. Maple No. 58, RT 11/RW 4"
714,1323517,Kompleks Pahlawan Blok B No. 37
715,1323517,Kompleks Ahmad Yani Blok A No. 12
716,1014203,Perumahan Sudirman No. 489
717,1498659,"Jl. Cedar No. 73, RT 10/RW 6"
718,1498659,"Jl. Cedar No. 3, RT 12/RW 4"
719,598910,Perumahan Mangga No. 379
720,598910,Perumahan Veteran No. 238
721,521719,Perumahan Willow No. 396
722,521719,"Veteran Street No. C, Block 1"
723,412672,"Jl. Veteran No. 139, RT 12/RW 1"
724,412672,Kompleks Merdeka Blok G No. 48
725,1834810,"Jl. Kartini No. 136, RT 8/RW 7"
726,1834810,"Sudirman Avenue, Apt 498"
727,186302,Kompleks Gatot Subroto Blok A No. 15
728,965552,Kompleks Cedar Blok B No. 38
729,965552,"Jl. Diponegoro No. 164, RT 13/RW 2"
730,484863,"Diponegoro Avenue, Apt 122"
731,1997626,Kompleks Melati Blok G No. 45
732,1997626,Kompleks Melati Blok H No. 18
733,1144601,"Jl. Kartini No. 35, RT 19/RW 2"
734,844277,"Jl. Imam Bonjol No. 116, RT 15/RW 6"
735,1668966,"Jl. Oak No. 198, RT 7/RW 8"
736,1668966,Kompleks Cedar Blok E No. 8
737,1584822,"Mangga Street No. A, Block 14"
738,1720186,"Gatot Subroto Street No. D, Block 23"
739,1720186,"Sudirman Avenue, Apt 347"
740,1809019,Kompleks Imam Bonjol Blok A No. 26
741,1809019,"Veteran Avenue, Apt 49"
742,928578,"Jl. Diponegoro No. 32, RT 1/RW 1"
743,928578,"Diponegoro Street No. D, Block 26"
744,1688963,"Jl. Pahlawan No. 20, RT 1/RW 2"
745,1688963,"Cedar Street No. C, Block 6"
746,1605584,"Jl. Sudirman No. 119, RT 2/RW 3"
747,1605584,Perumahan Maple No. 421
748,339253,"Merdeka Avenue, Apt 196"
749,339253,"Imam Bonjol Avenue, Apt 182"
750,1748386,"Pahlawan Street No. E, Block 29"
751,612455,"Jl. Veteran No. 166, RT 10/RW 8"
752,778610,Perumahan Willow No. 32
753,778610,"Jl. Pahlawan No. 99, RT 5/RW 7"
754,475315,Perumahan Veteran No. 323
755,529477,"Oak Avenue, Apt 246"
756,1424367,Kompleks Melati Blok G No. 18
757,1424367,"Merdeka Street No. F, Block 39"
758,1786220,"Jl. Pahlawan No. 15, RT 16/RW 9"
759,1682860,Perumahan Veteran No. 499
760,1682860,"Ahmad Yani Street No. D, Block 43"
761,574668,Kompleks Sudirman Blok D No. 37
762,1378145,Kompleks Imam Bonjol Blok C No. 16
763,1378145,Perumahan Melati No. 413
764,1133074,Perumahan Merdeka No. 361
765,1133074,Kompleks Diponegoro Blok D No. 32
766,1063298,"Willow Street No. A, Block 6"
767,1063298,"Jl. Veteran No. 155, RT 8/RW 1"
768,1965118,"Jl. Melati No. 158, RT 7/RW 3"
769,1965118,Kompleks Imam Bonjol Blok F No. 4
770,1441512,"Diponegoro Street No. B, Block 34"
771,1065171,"Jl. Oak No. 181, RT 13/RW 10"
772,1065171,"Jl. Melati No. 78, RT 11/RW 3"
773,27436,"Willow Avenue, Apt 333"
774,770297,"Oak Street No. D, Block 43"
775,770297,Perumahan Imam Bonjol No. 194
776,587492,Kompleks Diponegoro Blok C No. 47
777,587492,"Jl. Pine No. 198, RT 19/RW 1"
778,221953,Perumahan Melati No. 472
779,323274,Perumahan Ahmad Yani No. 480
780,1176470,"Melati Street No. B, Block 16"
781,1176470,Kompleks Melati Blok C No. 41
782,433491,Kompleks Cedar Blok A No. 17
783,1913962,"Gatot Subroto Street No. F, Block 17"
784,1625256,"Jl. Sudirman No. 99, RT 15/RW 7"
785,1455676,"Willow Avenue, Apt 452"
786,298716,Kompleks Pine Blok B No. 31
787,298716,Perumahan Veteran No. 84
788,421148,"Jl. Sudirman No. 76, RT 1/RW 6"
789,421148,Kompleks Ahmad Yani Blok B No. 22
790,1617356,"Imam Bonjol Avenue, Apt 375"
791,90184,Perumahan Gatot Subroto No. 174
792,1841509,"Jl. Maple No. 168, RT 6/RW 10"
793,1841509,"Imam Bonjol Avenue, Apt 28"
794,1193065,Kompleks Kartini Blok D No. 27
795,1013533,Kompleks Mangga Blok D No. 7
796,1013533,"Jl. Pine No. 147, RT 18/RW 8"
797,61294,"Jl. Oak No. 1, RT 14/RW 2"
798,484986,Perumahan Willow No. 103
799,484986,"Jl. Merdeka No. 53, RT 6/RW 5"
800,306350,"Ahmad Yani Avenue, Apt 158"
801,501659,"Willow Avenue, Apt 459"
802,501659,Kompleks Gatot Subroto Blok G No. 12
803,1122601,"Oak Avenue, Apt 96"
804,1122601,"Sudirman Avenue, Apt 135"
805,233945,"Pahlawan Avenue, Apt 116"
806,233945,Kompleks Sudirman Blok C No. 49
807,1122281,"Jl. Oak No. 139, RT 14/RW 10"
808,1926004,Perumahan Sudirman No. 431
809,1022930,Perumahan Maple No. 495
810,1022930,Perumahan Willow No. 294
811,1569708,"Mangga Avenue, Apt 41"
812,438605,"Jl. Diponegoro No. 31, RT 15/RW 3"
813,438605,"Kartini Street No. D, Block 9"
814,674282,"Gatot Subroto Avenue, Apt 350"
815,574010,"Diponegoro Street No. E, Block 21"
816,574010,"Jl. Gatot Subroto No. 100, RT 18/RW 7"
817,553800,Kompleks Cedar Blok A No. 45
818,553800,Perumahan Maple No. 58
819,1898166,"Diponegoro Street No. B, Block 7"
820,1898166,Perumahan Ahmad Yani No. 403
821,1595915,Perumahan Oak No. 450
822,1595915,"Pahlawan Avenue, Apt 197"
823,1860492,Perumahan Willow No. 20
824,1860492,"Pahlawan Street No. G, Block 10"
825,1525318,"Jl. Pine No. 85, RT 8/RW 1"
826,1525318,"Pahlawan Avenue, Apt 460"
827,390755,"Jl. Melati No. 78, RT 10/RW 5"
828,390755,"Ahmad Yani Avenue, Apt 498"
829,510894,"Mangga Street No. H, Block 50"
830,1189806,Kompleks Maple Blok B No. 13
831,1189806,"Kartini Avenue, Apt 468"
832,663378,"Oak Avenue, Apt 421"
833,663378,"Jl. Imam Bonjol No. 17, RT 10/RW 9"
834,424961,"Merdeka Street No. C, Block 13"
835,424961,"Sudirman Street No. D, Block 3"
836,96527,"Jl. Oak No. 181, RT 7/RW 5"
837,96527,Kompleks Cedar Blok G No. 41
838,182463,"Jl. Veteran No. 96, RT 16/RW 10"
839,76886,"Willow Street No. F, Block 23"
840,76886,"Pahlawan Street No. B, Block 19"
841,729174,"Sudirman Avenue, Apt 84"
842,1271273,"Veteran Street No. D, Block 18"
843,39180,Perumahan Merdeka No. 443
844,39180,"Jl. Willow No. 34, RT 6/RW 10"
845,1079846,"Pahlawan Street No. E, Block 46"
846,1213473,"Pine Avenue, Apt 437"
847,1213473,Kompleks Cedar Blok E No. 14
848,675953,Kompleks Pine Blok B No. 1
849,675953,Perumahan Oak No. 288
850,353731,Kompleks Ahmad Yani Blok H No. 5
851,353731,Kompleks Pahlawan Blok F No. 18
852,655063,Kompleks Kartini Blok C No. 34
853,655063,"Sudirman Street No. G, Block 43"
854,446829,"Merdeka Street No. H, Block 19"
855,446829,Kompleks Maple Blok G No. 25
856,1753362,Perumahan Kartini No. 176
857,1005719,Perumahan Willow No. 465
858,1925667,Perumahan Mangga No. 433
859,1925667,"Imam Bonjol Street No. E, Block 7"
860,635077,"Pahlawan Street No. C, Block 44"
861,635077,Kompleks Gatot Subroto Blok D No. 23
862,682318,Kompleks Maple Blok F No. 24
863,188490,Perumahan Mangga No. 238
864,188490,"Jl. Willow No. 14, RT 19/RW 10"
865,230720,"Kartini Avenue, Apt 257"
866,387542,"Mangga Avenue, Apt 212"
867,876696,"Diponegoro Street No. D, Block 22"
868,101587,Perumahan Cedar No. 74
869,101587,Kompleks Imam Bonjol Blok B No. 32
870,90298,"Melati Street No. A, Block 1"
871,90298,"Pahlawan Avenue, Apt 108"
872,217799,Perumahan Imam Bonjol No. 251
873,973812,"Maple Street No. G, Block 26"
874,447187,"Pine Avenue, Apt 3"
875,447187,"Jl. Kartini No. 188, RT 12/RW 1"
876,1102554,Perumahan Kartini No. 10
877,1102554,"Jl. Veteran No. 58, RT 12/RW 5"
878,257181,"Jl. Pine No. 129, RT 19/RW 5"
879,1521490,"Jl. Sudirman No. 77, RT 10/RW 8"
880,1625010,"Diponegoro Avenue, Apt 176"
881,1625010,"Oak Avenue, Apt 385"
882,817708,"Pine Street No. A, Block 15"
883,260668,"Kartini Street No. A, Block 38"
884,695403,"Jl. Oak No. 183, RT 2/RW 7"
885,1062981,Perumahan Sudirman No. 305
886,1062981,"Jl. Ahmad Yani No. 168, RT 1/RW 1"
887,209962,"Cedar Avenue, Apt 195"
888,416082,Perumahan Pahlawan No. 243
889,969160,"Merdeka Street No. E, Block 27"
890,1680736,Perumahan Pahlawan No. 319
891,1218753,"Ahmad Yani Avenue, Apt 262"
892,1591061,Kompleks Ahmad Yani Blok B No. 32
893,1587288,Perumahan Kartini No. 399
894,200611,Perumahan Kartini No. 184
895,200611,"Mangga Avenue, Apt 83"
896,62634,Perumahan Willow No. 467
897,113349,"Melati Avenue, Apt 121"
898,1759294,"Jl. Gatot Subroto No. 29, RT 19/RW 8"
899,663705,"Jl. Gatot Subroto No. 186, RT 4/RW 5"
900,1247830,"Mangga Avenue, Apt 136"
901,164821,"Jl. Ahmad Yani No. 45, RT 2/RW 5"
902,164821,Kompleks Melati Blok G No. 48
903,1010051,"Jl. Sudirman No. 3, RT 5/RW 3"
904,601084,Kompleks Cedar Blok E No. 47
905,601084,"Jl. Oak No. 88, RT 6/RW 2"
906,39148,"Cedar Avenue, Apt 140"
907,39148,"Willow Avenue, Apt 410"
908,448855,"Ahmad Yani Street No. C, Block 45"
909,448855,"Jl. Imam Bonjol No. 27, RT 14/RW 10"
910,490142,Perumahan Cedar No. 93
911,490142,Perumahan Pine No. 399
912,36231,Perumahan Merdeka No. 442
913,36231,"Willow Street No. H, Block 8"
914,953483,"Sudirman Avenue, Apt 33"
915,953483,Kompleks Melati Blok A No. 46
916,269430,Kompleks Ahmad Yani Blok G No. 43
917,1418378,"Oak Avenue, Apt 340"
918,1069516,"Sudirman Street No. A, Block 42"
919,1069516,"Willow Street No. H, Block 11"
920,1289288,"Melati Avenue, Apt 124"
921,1542687,Kompleks Sudirman Blok D No. 36
922,1542687,"Pine Avenue, Apt 419"
923,1292176,"Jl. Cedar No. 114, RT 19/RW 8"
924,1037805,"Cedar Avenue, Apt 162"
925,221134,"Merdeka Avenue, Apt 53"
926,971661,"Sudirman Avenue, Apt 286"
927,971661,Perumahan Merdeka No. 423
928,1640657,Perumahan Mangga No. 456
929,1763082,"Melati Avenue, Apt 187"
930,1211098,"Cedar Street No. F, Block 36"
931,533849,Kompleks Cedar Blok B No. 7
932,533849,"Merdeka Street No. F, Block 23"
933,1622102,Perumahan Oak No. 360
934,1622102,"Jl. Sudirman No. 43, RT 16/RW 3"
935,958637,"Jl. Pahlawan No. 157, RT 7/RW 4"
936,958637,"Jl. Pine No. 56, RT 15/RW 4"
937,753970,"Jl. Maple No. 12, RT 19/RW 2"
938,753970,"Cedar Avenue, Apt 338"
939,1743639,"Merdeka Avenue, Apt 272"
940,359431,Perumahan Maple No. 430
941,1571374,Perumahan Imam Bonjol No. 355
942,1571374,Perumahan Imam Bonjol No. 375
943,954576,"Jl. Pine No. 169, RT 20/RW 10"
944,1378523,Perumahan Pine No. 215
945,1378523,Perumahan Veteran No. 141
946,159748,Kompleks Mangga Blok H No. 9
947,159748,"Maple Street No. E, Block 45"
948,705398,Perumahan Kartini No. 103
949,705398,"Mangga Street No. F, Block 44"
950,556032,"Melati Street No. B, Block 49"
951,1377465,Perumahan Willow No. 299
952,1377465,Perumahan Maple No. 346
953,222543,"Merdeka Avenue, Apt 268"
954,222543,"Jl. Merdeka No. 98, RT 5/RW 1"
955,1279060,"Pahlawan Street No. C, Block 19"
956,1207032,"Sudirman Street No. E, Block 14"
957,1207032,Perumahan Sudirman No. 184
958,303587,"Jl. Veteran No. 191, RT 18/RW 7"
959,303587,"Mangga Street No. A, Block 25"
960,183760,"Melati Avenue, Apt 495"
961,183760,Perumahan Sudirman No. 7
962,1998862,"Cedar Street No. D, Block 41"
963,1998862,Kompleks Kartini Blok D No. 19
964,1473218,"Gatot Subroto Street No. C, Block 12"
965,1473218,Perumahan Ahmad Yani No. 194
966,1388085,"Pahlawan Avenue, Apt 285"
967,822649,"Imam Bonjol Street No. E, Block 1"
968,822649,Kompleks Cedar Blok C No. 3
969,735565,Kompleks Sudirman Blok E No. 32
970,1832420,"Jl. Melati No. 135, RT 8/RW 3"
971,1832420,Perumahan Gatot Subroto No. 403
972,1828070,"Pine Avenue, Apt 48"
973,1137025,"Kartini Street No. F, Block 22"
974,1137025,Kompleks Mangga Blok D No. 49
975,1568703,Perumahan Merdeka No. 59
976,1568703,Kompleks Cedar Blok D No. 42
977,973595,"Jl. Melati No. 98, RT 4/RW 7"
978,1967812,Perumahan Mangga No. 13
979,1967812,Perumahan Oak No. 264
980,447739,"Sudirman Avenue, Apt 152"
981,447739,"Melati Street No. B, Block 7"
982,726468,Perumahan Merdeka No. 321
983,283084,"Kartini Street No. G, Block 7"
984,1976930,Perumahan Maple No. 332
985,1105005,"Merdeka Street No. H, Block 46"
986,1663085,"Jl. Gatot Subroto No. 19, RT 2/RW 3"
987,1663085,Kompleks Gatot Subroto Blok D No. 17
988,1871722,"Cedar Avenue, Apt 323"
989,1871722,"Maple Avenue, Apt 162"
990,588266,"Ahmad Yani Avenue, Apt 274"
991,853228,Perumahan Gatot Subroto No. 388
992,54023,"Jl. Oak No. 129, RT 4/RW 5"
993,437003,Perumahan Gatot Subroto No. 145
994,437003,"Pine Avenue, Apt 203"
995,1209478,"Imam Bonjol Avenue, Apt 274"
996,1950722,"Pine Street No. E, Block 41"
997,425824,Kompleks Oak Blok A No. 36
998,1437133,"Jl. Sudirman No. 2, RT 19/RW 10"
999,1770225,Perumahan Gatot Subroto No. 157
1000,1770225,"Oak Street No. D, Block 27"
1001,242307,"Imam Bonjol Street No. D, Block 40"
1002,1510373,"Ahmad Yani Street No. C, Block 43"
1003,1510373,Perumahan Sudirman No. 436
1004,1493583,Perumahan Gatot Subroto No. 149
1005,1493583,"Jl. Pahlawan No. 26, RT 7/RW 10"
1006,1215880,Kompleks Oak Blok C No. 43
1007,1215880,"Ahmad Yani Street No. E, Block 40"
1008,1348441,"Melati Street No. H, Block 29"
1009,878154,Perumahan Mangga No. 356
1010,878154,Perumahan Diponegoro No. 290
1011,610910,Kompleks Maple Blok C No. 1
1012,610910,Kompleks Veteran Blok D No. 46
1013,1510455,Kompleks Oak Blok C No. 44
1014,1510455,Kompleks Willow Blok H No. 29
1015,1968656,Kompleks Willow Blok B No. 12
1016,1968656,Perumahan Gatot Subroto No. 431
1017,331781,"Kartini Street No. E, Block 47"
1018,331781,"Jl. Gatot Subroto No. 5, RT 17/RW 1"
1019,275012,Perumahan Kartini No. 465
1020,275012,"Jl. Pahlawan No. 140, RT 18/RW 8"
1021,1884641,Kompleks Pine Blok D No. 50
1022,1563182,"Cedar Street No. B, Block 26"
1023,1563182,Kompleks Merdeka Blok D No. 40
1024,1467781,Perumahan Diponegoro No. 229
1025,1469918,"Diponegoro Street No. H, Block 23"
1026,1226272,"Willow Street No. D, Block 5"
1027,1343594,Kompleks Veteran Blok A No. 43
1028,1343594,"Oak Street No. G, Block 31"
1029,1377318,"Jl. Sudirman No. 167, RT 11/RW 2"
1030,1377318,Perumahan Pahlawan No. 428
1031,1801155,Perumahan Imam Bonjol No. 193
1032,1801155,"Oak Avenue, Apt 301"
1033,516617,Perumahan Pahlawan No. 193
1034,272148,Perumahan Pine No. 181
1035,1193395,"Willow Avenue, Apt 455"
1036,1193395,Perumahan Merdeka No. 257
1037,1926166,"Imam Bonjol Avenue, Apt 118"
1038,45528,Perumahan Pahlawan No. 109
1039,1981204,"Imam Bonjol Street No. F, Block 39"
1040,37388,"Maple Street No. F, Block 47"
1041,1663962,"Willow Avenue, Apt 246"
1042,1143705,Perumahan Imam Bonjol No. 332
1043,1971006,"Jl. Veteran No. 12, RT 5/RW 10"
1044,1971006,Perumahan Imam Bonjol No. 69
1045,1813182,Perumahan Diponegoro No. 29
1046,774812,Kompleks Imam Bonjol Blok G No. 39
1047,1059305,Kompleks Gatot Subroto Blok D No. 29
1048,489582,"Imam Bonjol Avenue, Apt 113"
1049,489582,"Diponegoro Avenue, Apt 407"
1050,118948,Perumahan Pahlawan No. 86
1051,290420,"Gatot Subroto Avenue, Apt 118"
1052,290420,"Pine Avenue, Apt 68"
1053,1606955,"Jl. Kartini No. 134, RT 17/RW 7"
1054,340920,Perumahan Ahmad Yani No. 91
1055,467358,Perumahan Sudirman No. 450
1056,467358,Perumahan Ahmad Yani No. 48
1057,709365,"Merdeka Street No. G, Block 34"
1058,709365,"Oak Avenue, Apt 448"
1059,1374770,Perumahan Maple No. 118
1060,1770586,"Oak Avenue, Apt 302"
1061,1770586,Perumahan Ahmad Yani No. 218
1062,1615700,Kompleks Willow Blok D No. 6
1063,1567490,Perumahan Maple No. 132
1064,1567490,"Merdeka Street No. A, Block 37"
1065,1899783,Perumahan Merdeka No. 193
1066,1628578,Kompleks Maple Blok F No. 7
1067,274088,"Pahlawan Avenue, Apt 134"
1068,1632603,Perumahan Oak No. 314
1069,1632603,Kompleks Pine Blok D No. 27
1070,1164960,"Oak Street No. H, Block 17"
1071,1164960,Kompleks Oak Blok G No. 48
1072,1433814,"Jl. Veteran No. 115, RT 6/RW 2"
1073,201698,Perumahan Pine No. 403
1074,1677231,Perumahan Sudirman No. 83
1075,1677231,"Merdeka Avenue, Apt 412"
1076,340951,"Willow Street No. G, Block 6"
1077,846156,Kompleks Veteran Blok F No. 6
1078,1673343,"Pine Avenue, Apt 315"
1079,104602,Perumahan Sudirman No. 485
1080,104602,"Willow Street No. H, Block 1"
1081,736857,Perumahan Mangga No. 100
1082,547514,Perumahan Veteran No. 315
1083,518306,"Jl. Oak No. 62, RT 1/RW 3"
1084,1039326,Kompleks Pine Blok F No. 43
1085,1927155,"Kartini Avenue, Apt 266"
1086,1927155,"Jl. Gatot Subroto No. 24, RT 18/RW 5"
1087,1950791,Kompleks Pahlawan Blok D No. 39
1088,1950791,"Cedar Street No. G, Block 37"
1089,727441,Kompleks Imam Bonjol Blok G No. 33
1090,1138104,Perumahan Gatot Subroto No. 258
